cdmTableName,cdmFieldName,isRequired,isRequiredThreshold,isRequiredNotes,cdmDatatype,cdmDatatypeThreshold,cdmDatatypeNotes,userGuidance,etlConventions,isPrimaryKey,isPrimaryKeyThreshold,isPrimaryKeyNotes,isForeignKey,isForeignKeyThreshold,isForeignKeyNotes,fkTableName,fkFieldName,fkDomain,fkDomainThreshold,fkDomainNotes,fkClass,fkClassThreshold,fkClassNotes,isStandardValidConcept,isStandardValidConceptThreshold,isStandardValidConceptNotes,measureValueCompleteness,measureValueCompletenessThreshold,measureValueCompletenessNotes,standardConceptRecordCompleteness,standardConceptRecordCompletenessThreshold,standardConceptRecordCompletenessNotes,sourceConceptRecordCompleteness,sourceConceptRecordCompletenessThreshold,sourceConceptRecordCompletenessNotes,sourceValueCompleteness,sourceValueCompletenessThreshold,sourceValueCompletenessNotes,standardConceptFieldName,plausibleValueLow,plausibleValueLowThreshold,plausibleValueLowNotes,plausibleValueHigh,plausibleValueHighThreshold,plausibleValueHighNotes,plausibleTemporalAfter,plausibleTemporalAfterTableName,plausibleTemporalAfterFieldName,plausibleTemporalAfterThreshold,plausibleTemporalAfterNotes,plausibleDuringLife,plausibleDuringLifeThreshold,plausibleDuringLifeNotes,runForCohort,withinVisitDates,withinVisitDatesThreshold,withinVisitDatesNotes
PAYER_PLAN_PERIOD,plan_source_concept_id,No,,,integer,0,,,If the source data codes the Plan in an OMOP supported vocabulary store the concept_id here.,No,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PAYER_PLAN_PERIOD,plan_source_value,No,,,varchar(50),0,,This is the health benefit Plan of the Person as it appears in the source data.,,No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,Yes,100,,PLAN_CONCEPT_ID,,,,,,,,,,,,No,,,Yes,,,
PAYER_PLAN_PERIOD,sponsor_concept_id,No,,,integer,0,,"This field represents the sponsor of the Plan who finances the Plan. This includes self-insured, small group health plan and large group health plan.",Map the sponsor directly to a standard CONCEPT_ID. If one does not exists please contact the vocabulary team. There is no global controlled vocabulary available for this information. The point is to stratify on this information and identify if Persons have the same sponsor though the name of the sponsor is not necessary. [Accepted Concepts](http://athena.ohdsi.org/search-terms/terms?domain=Sponsor&standardConcept=Standard&page=1&pageSize=15&query=).,No,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PAYER_PLAN_PERIOD,sponsor_source_concept_id,No,,,integer,0,,,If the source data codes the sponsor in an OMOP supported vocabulary store the concept_id here.,No,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PAYER_PLAN_PERIOD,sponsor_source_value,No,,,varchar(50),0,,The Plan sponsor as it appears in the source data.,,No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,Yes,100,,SPONSOR_CONCEPT_ID,,,,,,,,,,,,No,,,Yes,,,
PAYER_PLAN_PERIOD,stop_reason_concept_id,No,,,integer,0,,"This field represents the reason the Person left the Plan, if known.",Map the stop reason directly to a standard CONCEPT_ID. If one does not exists please contact the vocabulary team. There is no global controlled vocabulary available for this information. [Accepted Concepts](http://athena.ohdsi.org/search-terms/terms?domain=Plan+Stop+Reason&standardConcept=Standard&page=1&pageSize=15&query=).,No,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PAYER_PLAN_PERIOD,stop_reason_source_concept_id,No,,,integer,0,,,If the source data codes the stop reason in an OMOP supported vocabulary store the concept_id here.,No,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PAYER_PLAN_PERIOD,stop_reason_source_value,No,,,varchar(50),0,,The Plan stop reason as it appears in the source data.,,No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,Yes,100,,STOP_REASON_CONCEPT_ID,,,,,,,,,,,,No,,,Yes,,,
PERSON,birth_datetime,No,,,datetime,0,,,"This field is not required but highly encouraged. For data sources that provide the precise datetime of birth, that value should be stored in this field. If birth_datetime is not provided in the source, use the following logic to infer the date: If day_of_birth is null and month_of_birth is not null then use the first of the month in that year. If month_of_birth is null or if day_of_birth AND month_of_birth are both null and the person has records during their year of birth then use the date of the earliest record, otherwise use the 15th of June of that year. If time of birth is not given use midnight (00:00:0000).",No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,'1850-01-01',1,,"DATEADD(dd,1,GETDATE())",1,,,,,,,No,,,Yes,,,
PERSON,care_site_id,No,,,integer,0,,The Care Site refers to where the Provider typically provides the primary care.,,No,,,Yes,0,,CARE_SITE,CARE_SITE_ID,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PERSON,day_of_birth,No,,,integer,0,,,"For data sources that provide the precise date of birth, the day should be extracted and stored in this field.",No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,1,1,,31,1,,,,,,,No,,,Yes,,,
PERSON,ethnicity_concept_id,Yes,0,,integer,0,,"This field captures Ethnicity as defined by the Office of Management and Budget (OMB) of the US Government: it distinguishes only between ""Hispanic"" and ""Not Hispanic"". Races and ethnic backgrounds are not stored here.",Only use this field if you have US-based data and a source of this information. Do not attempt to infer Ethnicity from the race or ethnic background of the Person. [Accepted ethnicity concepts](http://athena.ohdsi.org/search-terms/terms?domain=Ethnicity&standardConcept=Standard&page=1&pageSize=15&query=),No,,,Yes,0,,CONCEPT,CONCEPT_ID,Ethnicity,0,,,,,Yes,0,,Yes,,,Yes,100,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PERSON,ethnicity_source_concept_id,No,,,integer,0,,"Due to the small number of options, this tends to be zero.","If the source data codes ethnicity in an OMOP supported vocabulary, store the concept_id here.",No,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,No,,,
PERSON,ethnicity_source_value,No,,,varchar(50),0,,This field is used to store the ethnicity of the person from the source data. It is not intended for use in standard analytics but for reference only.,"If the person has an ethnicity other than the OMB standard of ""Hispanic"" or ""Not Hispanic"" store that value from the source data here.",No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,Yes,100,,ETHNICITY_CONCEPT_ID,,,,,,,,,,,,No,,,Yes,,,
PERSON,gender_concept_id,Yes,0,,integer,0,,This field is meant to capture the biological sex at birth of the Person. This field should not be used to study gender identity issues.,Use the gender or sex value present in the data under the assumption that it is the biological sex at birth. If the source data captures gender identity it should be stored in the [OBSERVATION](https://ohdsi.github.io/CommonDataModel/cdm531.html#observation) table. [Accepted gender concepts](http://athena.ohdsi.org/search-terms/terms?domain=Gender&standardConcept=Standard&page=1&pageSize=15&query=),No,,,Yes,0,,CONCEPT,CONCEPT_ID,Gender,0,,,,,Yes,0,,Yes,,,Yes,5,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PERSON,gender_source_concept_id,No,,,integer,0,,"Due to the small number of options, this tends to be zero.","If the source data codes biological sex in a non-standard vocabulary, store the concept_id here.",No,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,No,,,
PERSON,gender_source_value,No,,,varchar(50),0,,This field is used to store the biological sex of the person from the source data. It is not intended for use in standard analytics but for reference only.,Put the biological sex of the person as it appears in the source data.,No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,Yes,100,,GENDER_CONCEPT_ID,,,,,,,,,,,,No,,,Yes,,,
PERSON,location_id,No,,,integer,0,,The location refers to the physical address of the person. This field should capture the last known location of the person. ,"Put the location_id from the [LOCATION](https://ohdsi.github.io/CommonDataModel/cdm531.html#location) table here that represents the most granular location information for the person. This could represent anything from postal code or parts thereof, state, or county for example. Since many databases contain deidentified data, it is common that the precision of the location is reduced to prevent re-identification. This field should capture the last known location. ",No,,,Yes,0,,LOCATION,LOCATION_ID,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PERSON,month_of_birth,No,,,integer,0,,,"For data sources that provide the precise date of birth, the month should be extracted and stored in this field.",No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,1,1,,12,1,,,,,,,No,,,Yes,,,
PERSON,person_id,Yes,0,,integer,0,,It is assumed that every person with a different unique identifier is in fact a different person and should be treated independently.,"Any person linkage that needs to occur to uniquely identify Persons ought to be done prior to writing this table. This identifier can be the original id from the source data provided if it is an integer, otherwise it can be an autogenerated number.",Yes,0,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PERSON,person_source_value,No,,,varchar(50),0,,Use this field to link back to persons in the source data. This is typically used for error checking of ETL logic.,Some use cases require the ability to link back to persons in the source data. This field allows for the storing of the person value as it appears in the source. This field is not required but strongly recommended.,No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PERSON,provider_id,No,,,integer,0,,The Provider refers to the last known primary care provider (General Practitioner).,"Put the provider_id from the [PROVIDER](https://ohdsi.github.io/CommonDataModel/cdm531.html#provider) table of the last known general practitioner of the person. If there are multiple providers, it is up to the ETL to decide which to put here.",No,,,Yes,0,,PROVIDER,PROVIDER_ID,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PERSON,race_concept_id,Yes,0,,integer,0,,This field captures race or ethnic background of the person.,"Only use this field if you have information about race or ethnic background. The Vocabulary contains Concepts about the main races and ethnic backgrounds in a hierarchical system. Due to the imprecise nature of human races and ethnic backgrounds, this is not a perfect system. Mixed races are not supported. If a clear race or ethnic background cannot be established, use Concept_Id 0. [Accepted Race Concepts](http://athena.ohdsi.org/search-terms/terms?domain=Race&standardConcept=Standard&page=1&pageSize=15&query=).",No,,,Yes,0,,CONCEPT,CONCEPT_ID,Race,0,,,,,Yes,0,,Yes,,,Yes,100,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PERSON,race_source_concept_id,No,,,integer,0,,"Due to the small number of options, this tends to be zero.",If the source data codes race in an OMOP supported vocabulary store the concept_id here.,No,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,No,,,
PERSON,race_source_value,No,,,varchar(50),0,,This field is used to store the race of the person from the source data. It is not intended for use in standard analytics but for reference only.,Put the race of the person as it appears in the source data.,No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,Yes,100,,RACE_CONCEPT_ID,,,,,,,,,,,,No,,,Yes,,,
PERSON,year_of_birth,Yes,0,,integer,0,,Compute age using year_of_birth.,"For data sources with date of birth, the year should be extracted. For data sources where the year of birth is not available, the approximate year of birth could be derived based on age group categorization, if available.",No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,1850,1,,YEAR(GETDATE())+1,1,,,,,,,No,,,Yes,,,
PROCEDURE_OCCURRENCE,modifier_concept_id,No,,,integer,0,,The modifiers are intended to give additional information about the procedure but as of now the vocabulary is under review.,"It is up to the ETL to choose how to map modifiers if they exist in source data. These concepts are typically distinguished by 'Modifier' concept classes (e.g., 'CPT4 Modifier' as part of the 'CPT4' vocabulary). If there is more than one modifier on a record, one should be chosen that pertains to the procedure rather than provider. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?conceptClass=CPT4+Modifier&conceptClass=HCPCS+Modifier&vocabulary=CPT4&vocabulary=HCPCS&standardConcept=Standard&page=1&pageSize=15&query=).",No,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,Yes,0,,Yes,,,Yes,100,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PROCEDURE_OCCURRENCE,modifier_source_value,No,,,varchar(50),0,,,The original modifier code from the source is stored here for reference.,No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,Yes,100,,MODIFIER_CONCEPT_ID,,,,,,,,,,,,No,,,Yes,,,
PROCEDURE_OCCURRENCE,person_id,Yes,0,,integer,0,,The PERSON_ID of the PERSON for whom the procedure is recorded. This may be a system generated code.,,No,,,Yes,0,,PERSON,PERSON_ID,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PROCEDURE_OCCURRENCE,procedure_concept_id,Yes,0,,integer,0,,"The PROCEDURE_CONCEPT_ID field is recommended for primary use in analyses, and must be used for network studies. This is the standard concept mapped from the source value which represents a procedure","The CONCEPT_ID that the PROCEDURE_SOURCE_VALUE maps to. Only records whose source values map to standard concepts with a domain of ""Procedure"" should go in this table. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Procedure&standardConcept=Standard&page=1&pageSize=15&query=).",No,,,Yes,0,,CONCEPT,CONCEPT_ID,Procedure,0,,,,,Yes,0,,Yes,,,Yes,5,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PROCEDURE_OCCURRENCE,procedure_date,Yes,0,,date,0,,Use this date to determine the date the procedure started.,This is meant to be the **start date** of the procedure. It will be renamed in a future version to **PROCEDURE_START_DATE**. ,No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,'1950-01-01',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PERSON,BIRTH_DATETIME,1,,Yes,1,,Yes,Yes,5,
PROCEDURE_OCCURRENCE,procedure_datetime,No,,,datetime,0,,,"If the procedure has a start time in the native date, use this field to house that information. This will be renamed in a future version to **PROCEDURE_START_DATETIME**.",No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,'1950-01-01',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PERSON,BIRTH_DATETIME,1,,Yes,1,,Yes,,,
PROCEDURE_OCCURRENCE,procedure_end_date,No,,,date,0,,Use this field to house the date that the procedure ended. ,This is meant to be the end date of the procedure. It is not required and for most cases will be the same as the PROCEDURE_START_DATE.,No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,'1950-01-01',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PROCEDURE_OCCURRENCE,PROCEDURE_DATE,1,,Yes,1,,Yes,,,
PROCEDURE_OCCURRENCE,procedure_end_datetime,No,,,datetime,0,,Use this field to house the datetime that the procedure ended. ,This is meant to house the end datetime of the procedure and will most often be used in conjunction with the procedure_start_datetime to determine the length of the procedure.,No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,'1950-01-01',1,,"DATEADD(dd,1,GETDATE())",1,,Yes,PROCEDURE_OCCURRENCE,PROCEDURE_DATETIME,1,,Yes,1,,Yes,,,
PROCEDURE_OCCURRENCE,procedure_occurrence_id,Yes,0,,integer,0,,The unique key given to a procedure record for a person. Refer to the ETL for how duplicate procedures during the same visit were handled.,"Each instance of a procedure occurrence in the source data should be assigned this unique key. In some cases, a person can have multiple records of the same procedure within the same visit. It is valid to keep these duplicates and assign them individual, unique, PROCEDURE_OCCURRENCE_IDs, though it is up to the ETL how they should be handled.",Yes,0,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PROCEDURE_OCCURRENCE,procedure_source_concept_id,No,,,integer,0,,"This is the concept representing the procedure source value and may not necessarily be standard. This field is discouraged from use in analysis because it is not required to contain Standard Concepts that are used across the OHDSI community, and should only be used when Standard Concepts do not adequately represent the source detail for the Procedure necessary for a given analytic use case. Consider using PROCEDURE_CONCEPT_ID instead to enable standardized analytics that can be consistent across the network.",If the PROCEDURE_SOURCE_VALUE is coded in the source data using an OMOP supported vocabulary put the concept id representing the source value here.,No,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,No,,,Yes,,,No,,,Yes,100,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PROCEDURE_OCCURRENCE,procedure_source_value,No,,,varchar(50),0,,"This field houses the verbatim value from the source data representing the procedure that occurred. For example, this could be an CPT4 or OPCS4 code.",Use this value to look up the source concept id and then map the source concept id to a standard concept id.,No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,Yes,100,,PROCEDURE_CONCEPT_ID,,,,,,,,,,,,No,,,Yes,,,
PROCEDURE_OCCURRENCE,procedure_type_concept_id,Yes,0,,integer,0,,"This field can be used to determine the provenance of the Procedure record, as in whether the procedure was from an EHR system, insurance claim, registry, or other sources.","Choose the PROCEDURE_TYPE_CONCEPT_ID that best represents the provenance of the record, for example whether it came from an EHR record or billing claim. If a procedure is recorded as an EHR encounter, the PROCEDURE_TYPE_CONCEPT would be 'EHR encounter record'. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Type+Concept&standardConcept=Standard&page=1&pageSize=15&query=).",No,,,Yes,0,,CONCEPT,CONCEPT_ID,Type Concept,0,,,,,Yes,0,,Yes,,,Yes,0,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PROCEDURE_OCCURRENCE,provider_id,No,,,integer,0,,"The provider associated with the procedure record, e.g. the provider who performed the Procedure.","The ETL may need to make a choice as to which PROVIDER_ID to put here. Based on what is available this may or may not be different than the provider associated with the overall VISIT_OCCURRENCE record, for example the admitting vs attending physician on an EHR record.",No,,,Yes,0,,PROVIDER,PROVIDER_ID,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PROCEDURE_OCCURRENCE,quantity,No,,,integer,0,,"If the quantity value is omitted, a single procedure is assumed.","If a Procedure has a quantity of '0' in the source, this should default to '1' in the ETL. If there is a record in the source it can be assumed the exposure occurred at least once",No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,1,1,,,,,,,,,,No,,,Yes,,,
PROCEDURE_OCCURRENCE,visit_detail_id,No,,,integer,0,,"The VISIT_DETAIL record during which the Procedure occurred. For example, if the Person was in the ICU at the time of the Procedure the VISIT_OCCURRENCE record would reflect the overall hospital stay and the VISIT_DETAIL record would reflect the ICU stay during the hospital visit.",Same rules apply as for the VISIT_OCCURRENCE_ID.,No,,,Yes,0,,VISIT_DETAIL,VISIT_DETAIL_ID,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PROCEDURE_OCCURRENCE,visit_occurrence_id,No,,,integer,0,,The visit during which the procedure occurred.,"Depending on the structure of the source data, this may have to be determined based on dates. If a PROCEDURE_DATE occurs within the start and end date of a Visit it is a valid ETL choice to choose the VISIT_OCCURRENCE_ID from the Visit that subsumes it, even if not explicitly stated in the data. While not required, an attempt should be made to locate the VISIT_OCCURRENCE_ID of the PROCEDURE_OCCURRENCE record.",No,,,Yes,0,,VISIT_OCCURRENCE,VISIT_OCCURRENCE_ID,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,Yes,,,
PROVIDER,care_site_id,No,,,integer,0,,This is the CARE_SITE_ID for the location that the provider primarily practices in.,"If a Provider has more than one Care Site, the main or most often exerted CARE_SITE_ID should be recorded.",No,,,Yes,0,,CARE_SITE,CARE_SITE_ID,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,No,,,
PROVIDER,dea,No,,,varchar(20),0,,"This is the identifier issued by the DEA, a US federal agency, that allows a provider to write prescriptions for controlled substances.",,No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,No,,,
PROVIDER,gender_concept_id,No,,,integer,0,,This field represents the recorded gender of the provider in the source data.,"If given, put a concept from the gender domain representing the recorded gender of the provider. [Accepted Concepts](http://athena.ohdsi.org/search-terms/terms?domain=Gender&standardConcept=Standard&page=1&pageSize=15&query=).",No,,,Yes,0,,CONCEPT,CONCEPT_ID,Gender,0,,,,,Yes,0,,Yes,,,Yes,100,,No,,,No,,,,,,,,,,,,,,,No,,,No,,,
PROVIDER,gender_source_concept_id,No,,,integer,0,,This is often zero as many sites use proprietary codes to store provider gender.,If the source data codes provider gender in an OMOP supported vocabulary store the concept_id here.,No,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,No,,,
PROVIDER,gender_source_value,No,,,varchar(50),0,,This is provider's gender as it appears in the source data.,Put the provider's gender as it appears in the source data. This field is up to the discretion of the ETL-er as to whether this should be the coded value from the source or the text description of the lookup value.,No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,Yes,100,,GENDER_CONCEPT_ID,,,,,,,,,,,,No,,,No,,,
PROVIDER,npi,No,,,varchar(20),0,,This is the National Provider Number issued to health care providers in the US by the Centers for Medicare and Medicaid Services (CMS).,,No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,No,,,
PROVIDER,provider_id,Yes,0,,integer,0,,It is assumed that every provider with a different unique identifier is in fact a different person and should be treated independently.,"This identifier can be the original id from the source data provided it is an integer, otherwise it can be an autogenerated number.",Yes,0,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,No,,,
PROVIDER,provider_name,No,,,varchar(255),0,,,"This field is not necessary as it is not necessary to have the actual identity of the Provider. Rather, the idea is to uniquely and anonymously identify providers of care across the database.",No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,No,,,
PROVIDER,provider_source_value,No,,,varchar(50),0,,Use this field to link back to providers in the source data. This is typically used for error checking of ETL logic.,Some use cases require the ability to link back to providers in the source data. This field allows for the storing of the provider identifier as it appears in the source.,No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,No,,,
PROVIDER,specialty_concept_id,No,,,integer,0,,"This field either represents the most common specialty that occurs in the data or the most specific concept that represents all specialties listed, should the provider have more than one. This includes physician specialties such as internal medicine, emergency medicine, etc. and allied health professionals such as nurses, midwives, and pharmacists.","If a Provider has more than one Specialty, there are two options: 1. Choose a concept_id which is a common ancestor to the multiple specialties, or, 2. Choose the specialty that occurs most often for the provider. Concepts in this field should be Standard with a domain of Provider. [Accepted Concepts](http://athena.ohdsi.org/search-terms/terms?domain=Provider&standardConcept=Standard&page=1&pageSize=15&query=).",No,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,Yes,0,,Yes,,,Yes,100,,No,,,No,,,,,,,,,,,,,,,No,,,No,,,
PROVIDER,specialty_source_concept_id,No,,,integer,0,,This is often zero as many sites use proprietary codes to store physician speciality.,If the source data codes provider specialty in an OMOP supported vocabulary store the concept_id here.,No,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,No,,,Yes,,,No,,,Yes,100,,No,,,,,,,,,,,,,,,No,,,No,,,
PROVIDER,specialty_source_value,No,,,varchar(50),0,,"This is the kind of provider or specialty as it appears in the source data. This includes physician specialties such as internal medicine, emergency medicine, etc. and allied health professionals such as nurses, midwives, and pharmacists.",Put the kind of provider as it appears in the source data. This field is up to the discretion of the ETL-er as to whether this should be the coded value from the source or the text description of the lookup value.,No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,Yes,100,,SPECIALTY_CONCEPT_ID,,,,,,,,,,,,No,,,No,,,
PROVIDER,year_of_birth,No,,,integer,0,,,,No,,,No,,,,,,,,,,,No,,,Yes,,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,No,,,
RELATIONSHIP,defines_ancestry,Yes,0,,varchar(1),0,,"Defines whether a hierarchical relationship
contributes to the concept_ancestor table.
These are subsets of the hierarchical
relationships. Valid values are 1 or 0.",,No,,,No,,,,,,,,,,,No,,,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,
RELATIONSHIP,is_hierarchical,Yes,0,,varchar(1),0,,"Defines whether a relationship defines
concepts into classes or hierarchies. Values
are 1 for hierarchical relationship or 0 if not.",,No,,,No,,,,,,,,,,,No,,,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,
RELATIONSHIP,relationship_concept_id,Yes,0,,integer,0,,"A foreign key that refers to an identifier in
the [CONCEPT](https://ohdsi.github.io/CommonDataModel/cdm531.html#concept) table for the unique
relationship concept.",,No,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,No,,,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,
RELATIONSHIP,relationship_id,Yes,0,,varchar(20),0,,"The type of relationship captured by the
relationship record.",,Yes,0,,No,,,,,,,,,,,No,,,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,
RELATIONSHIP,relationship_name,Yes,0,,varchar(255),0,,,,No,,,No,,,,,,,,,,,No,,,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,
RELATIONSHIP,reverse_relationship_id,Yes,0,,varchar(20),0,,"The identifier for the relationship used to
define the reverse relationship between two
concepts.",,No,,,No,,,,,,,,,,,No,,,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,
SOURCE_TO_CONCEPT_MAP,invalid_reason,No,,,varchar(1),0,,"Reason the mapping instance was invalidated. Possible values are D (deleted), U (replaced with an update) or NULL when valid_end_date has the default value.",,No,,,No,,,,,,,,,,,No,,,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,
SOURCE_TO_CONCEPT_MAP,source_code,Yes,0,,varchar(50),0,,"The source code being translated
into a Standard Concept.",,No,,,No,,,,,,,,,,,No,,,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,
SOURCE_TO_CONCEPT_MAP,source_code_description,No,,,varchar(255),0,,"An optional description for the
source code. This is included as a
convenience to compare the
description of the source code to
the name of the concept.",,No,,,No,,,,,,,,,,,No,,,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,
SOURCE_TO_CONCEPT_MAP,source_concept_id,Yes,0,,integer,0,,"A foreign key to the Source
Concept that is being translated
into a Standard Concept.","This is either 0 or should be a number above 2 billion, which are the Concepts reserved for site-specific codes and mappings. ",No,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,No,,,No,100,,No,,,No,,,No,,,,,,,,,,,,,,,No,,,No,,,
SOURCE_TO_CONCEPT_MAP,source_vocabulary_id,Yes,0,,varchar(20),0,,"A foreign key to the
VOCABULARY table defining the
vocabulary of the source code that
is being translated to a Standard
Concept.",,No,,,No,,,,,,,,,,,No,,,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,
SOURCE_TO_CONCEPT_MAP,target_concept_id,Yes,0,,integer,0,,"The target Concept
to which the source code is being
mapped.",,No,,,Yes,0,,CONCEPT,CONCEPT_ID,,,,,,,Yes,0,,No,100,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,
SOURCE_TO_CONCEPT_MAP,target_vocabulary_id,Yes,0,,varchar(20),0,,The Vocabulary of the target Concept.,,No,,,Yes,0,,VOCABULARY,VOCABULARY_ID,,,,,,,No,,,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,
SOURCE_TO_CONCEPT_MAP,valid_end_date,Yes,0,,date,0,,"The date when the mapping
instance became invalid because it
was deleted or superseded
(updated) by a new relationship.
Default value is 31-Dec-2099.",,No,,,No,,,,,,,,,,,No,,,No,0,,No,,,No,,,No,,,,,,,,,,Yes,SOURCE_TO_CONCEPT_MAP,VALID_START_DATE,0,,,,,,,,
